;Indice_vieillissement;ratio_FILLON
13267;37.9;12.064570943075616
13268;26.3;20.644216691068813
13269;49.8;25.66204287515763
13270;49.7;12.371134020618557
13271;69.7;25.060240963855424
13272;77.7;20.558002936857562
13273;73.8;27.564102564102566
13274;117.8;20.33239996386957
13275;60.0;16.212534059945504
13276;68.7;18.35245046923879
13277;36.5;12.785388127853881
13278;56.7;22.058823529411764
13279;35.2;15.607300188797987
13280;39.6;14.48445171849427
13281;41.2;16.824034334763947
13282;49.8;14.151624548736464
13283;77.8;17.34186211798152
13284;143.5;34.13897280966767
13285;51.1;14.096587730747718
13286;32.5;12.50564334085779
13287;54.3;15.487571701720842
13288;52.0;16.341287057122198
13289;71.7;14.203454894433781
13290;98.2;16.828478964401295
13291;44.0;16.879886282871357
13292;55.0;24.725274725274726
13293;33.7;15.808823529411764
13294;66.0;21.67762502490536
13295;59.1;17.651245551601424
13296;83.7;19.787516600265604
13297;41.1;15.818551904623437
13298;55.7;12.790697674418606
13299;19.8;16.666666666666664
13300;95.6;26.715686274509803
13301;35.0;15.529010238907851
13302;45.3;11.0260336906585
13303;108.7;14.622641509433961
13304;39.8;14.124293785310735
13305;44.0;21.34831460674157
13306;25.8;13.44294003868472
13307;90.6;22.318840579710145
13308;55.5;11.94331983805668
13309;53.5;14.894907033144705
13310;44.0;19.0
13311;50.6;18.45841784989858
13312;59.1;16.70533642691415
13313;44.6;17.426273458445042
13314;56.4;28.26086956521739
13315;55.1;25.247524752475247
13316;71.0;15.827338129496402
13317;39.8;21.00259291270527
13318;145.6;26.973073351903437
13319;65.2;28.640192539109506
13320;71.4;18.9247311827957
13321;95.4;23.877917414721722
13322;25.3;13.650306748466257
13323;122.1;29.295589203423305
13324;69.4;17.79949022939677
13325;61.3;13.76720901126408
13326;61.0;17.989417989417987
13327;71.8;18.938053097345133
13328;58.2;15.984776403425311
13329;64.8;20.15065913370998
13330;79.0;23.195876288659793
13331;67.5;17.404580152671755
13332;65.9;16.503267973856207
13333;28.3;15.812917594654788
13334;33.6;12.248995983935743
13335;53.2;16.83472161332749
13336;44.2;20.302375809935207
13337;142.5;26.785714285714285
13338;29.0;13.911290322580644
13339;69.9;18.90205864004991
13340;29.6;25.64102564102564
13341;103.4;20.301783264746227
13342;44.3;12.062726176115802
13343;76.2;17.086501901140686
13344;64.9;18.30336560627017
13345;83.8;18.97810218978102
13346;60.9;20.13937282229965
13347;52.2;23.076923076923077
13348;43.9;13.252032520325201
13349;49.1;21.370967741935484
13350;48.6;11.619190404797601
13351;79.1;19.077868852459016
13352;26.6;10.458911419423693
13353;33.7;20.390455531453362
13354;23.4;21.354166666666664
13355;34.9;31.80952380952381
13356;54.4;14.629629629629628
13357;52.9;14.545454545454545
13358;27.2;13.333333333333334
13359;43.8;13.571778539931406
13360;74.7;18.51851851851852
13361;72.6;16.193381835249944
13362;63.9;18.10171198388721
13363;49.2;14.495347172512526
13364;49.7;21.793661496965612
13365;94.2;16.593115622241836
13366;55.3;19.00138696255201
13367;66.5;26.634382566585955
13368;62.4;20.78720787207872
13369;16.5;13.255567338282079
13370;82.6;32.261904761904766
13371;17.7;6.941838649155723
13372;66.7;17.757437070938213
13373;37.0;20.875634517766496
13374;58.6;13.29849012775842
13375;123.6;17.440841367221736
13376;85.1;21.484536082474225
13377;65.0;19.389587073608617
13378;42.5;17.647058823529413
13379;58.2;12.618841832324978
13380;33.6;14.216399805919458
13381;109.8;20.479962721342034
13382;30.7;18.890200708382526
13383;107.3;27.66798418972332
13384;26.6;12.620027434842248
13385;72.8;27.522935779816514
13386;50.8;14.793467819404418
13387;59.4;22.366710013003903
13388;82.2;28.25788751714678
13389;104.5;19.667644183773216
13390;64.4;17.114093959731544
13391;60.9;16.26641671245569
13392;82.8;22.824367088607595
13393;47.5;15.321614063124251
13394;117.1;22.462077012835472
13395;118.1;19.736842105263158
13396;50.3;23.635153129161118
13397;82.1;25.280898876404496
13398;49.6;16.596283783783782
13399;54.7;14.663461538461538
13400;122.4;17.580645161290324
13401;142.7;20.37617554858934
13402;77.8;21.731748726655347
13403;45.5;13.546798029556651
13404;50.5;13.494505494505493
13405;43.1;24.923076923076923
13406;54.2;17.07441386340469
13407;90.0;15.214180206794683
13408;228.0;38.599262769878884
13409;90.9;18.08105299618982
13410;39.6;14.977973568281937
13411;93.0;22.720478325859492
13412;58.6;20.224719101123593
13413;30.9;10.56338028169014
13414;45.6;25.60386473429952
13415;105.0;28.713363139592644
13416;23.7;18.39080459770115
13417;58.6;14.963744232036916
13418;51.8;17.225373904074264
13419;81.2;11.76470588235294
13420;126.5;21.455938697318008
13421;135.7;29.913473423980225
13422;40.0;23.669724770642205
13423;64.8;22.787610619469024
13424;31.9;10.193321616871705
13425;54.1;18.008987210508124
13426;47.6;13.881748071979436
13427;58.5;16.216216216216218
13428;59.2;28.13391382675274
13429;32.9;18.25726141078838
13430;62.3;17.558528428093645
13431;41.7;11.125871803387579
13432;52.0;20.13888888888889
13433;28.1;20.563035495716033
13434;121.4;23.451776649746193
13435;79.7;15.894039735099339
13436;60.0;7.878787878787878
13437;167.1;29.714285714285715
13438;164.9;24.67886469726396
13439;40.2;15.570934256055363
13440;47.0;11.299435028248588
13441;121.5;19.25925925925926
13442;71.8;17.02127659574468
13443;67.3;16.78520625889047
13444;38.5;11.209439528023598
13445;39.2;10.930232558139535
13446;118.2;19.798387096774196
13447;69.6;22.37275723178323
13448;60.2;22.13302752293578
13449;43.9;18.057455540355676
13450;47.0;14.975247524752474
13451;29.5;15.139442231075698
13452;59.8;17.97680412371134
13453;68.7;20.304568527918782
13454;66.9;16.20669406928949
13455;46.2;14.345991561181433
13456;63.1;19.878048780487806
13457;60.0;18.29652996845426
13458;41.9;10.982142857142858
13459;146.6;21.721854304635762
13460;39.5;13.475935828877006
13461;45.8;13.986013986013987
13462;31.3;18.37837837837838
13463;37.0;14.171656686626747
13464;36.4;12.861491628614916
13465;31.3;17.325227963525837
13466;49.1;16.630196936542667
13467;43.8;10.507880910683012
13468;33.4;25.78125
13469;33.3;20.192307692307693
13470;59.0;17.29106628242075
13471;41.6;16.967509025270758
13472;85.5;18.362662586074983
13473;148.3;21.26436781609195
13474;37.0;18.56899488926746
13475;54.1;13.544152744630072
13476;54.9;13.911620294599016
13477;54.5;17.647058823529413
13478;50.4;17.44929654668372
13479;36.2;16.3135593220339
13480;69.2;17.037037037037038
13481;67.1;18.50828729281768
13482;30.4;25.785340314136125
13483;93.4;22.31404958677686
13484;30.4;16.06217616580311
13485;51.2;10.91703056768559
13486;42.6;12.635869565217392
13487;37.3;12.037037037037036
13488;39.1;15.873015873015872
13489;51.6;19.78088861838101
13490;25.0;22.437137330754354
13491;39.3;14.006514657980457
13492;57.1;15.868971792538671
13493;87.3;17.594135288237254
13494;103.8;23.15270935960591
13495;46.2;10.055096418732782
13496;26.3;15.537488708220415
13497;85.9;23.376623376623375
13498;58.4;16.643356643356643
13499;50.2;25.562372188139058
13500;88.1;24.340940847694455
13501;129.0;26.08695652173913
13502;79.4;16.108452950558213
13503;37.0;13.448399856166846
13504;284.6;21.656050955414013
13505;190.0;27.906976744186046
13506;45.3;11.731843575418994
13507;153.1;22.272727272727273
13508;94.6;17.767929089443996
13509;162.8;18.064952638700948
13510;118.0;23.809523809523807
13511;235.1;25.423728813559322
13512;40.3;11.557177615571776
13513;159.3;19.92619926199262
13514;95.1;15.447154471544716
13515;190.5;14.977973568281937
13516;169.9;23.397435897435898
13517;196.9;20.253164556962027
13518;416.7;46.875
13519;175.8;22.64437689969605
13520;214.1;27.816901408450708
13521;150.6;19.943502824858758
13522;74.5;24.242424242424242
13523;185.7;18.867924528301888
13524;77.0;9.44741532976827
13525;89.4;19.838056680161944
13526;113.2;25.423728813559322
13527;35.8;13.095238095238097
13528;90.1;16.161616161616163
13529;59.3;17.91044776119403
13530;51.4;25.139664804469277
13531;358.3;13.333333333333334
13532;120.0;20.0
13533;69.5;18.91891891891892
13534;141.8;20.117932708983695
13535;93.6;16.23246492985972
13536;52.7;16.8
13537;169.7;19.594997022036928
13538;193.5;24.20886075949367
13539;146.2;26.08695652173913
13540;95.4;27.37430167597765
13541;100.0;7.142857142857142
13542;51.6;29.411764705882355
13543;164.3;30.8411214953271
13544;154.7;19.28020565552699
13545;97.2;14.627659574468085
13546;98.5;18.34406870638755
13547;267.4;21.208141825344715
13548;232.2;24.60850111856823
13549;275.3;14.529914529914532
13550;111.1;14.917127071823206
13551;213.6;13.793103448275861
13552;64.3;21.875
13553;85.4;18.045112781954884
13554;50.0;24.299065420560748
13555;123.9;21.965317919075144
13556;181.3;26.13065326633166
13557;256.1;17.22488038277512
13558;206.8;19.741100323624593
13559;78.5;16.466552315608922
13560;137.9;19.612590799031477
13561;110.2;22.905027932960895
13562;200.5;17.713004484304935
13563;270.0;24.267782426778243
13564;288.9;18.820224719101123
13565;104.2;15.858287642345001
13566;43.6;16.227180527383368
13567;101.8;19.45945945945946
13568;131.4;25.245901639344265
13569;381.8;10.44776119402985
13570;240.9;21.08843537414966
13571;210.0;20.743405275779374
13572;249.3;18.480725623582767
13573;117.1;19.488817891373802
13574;147.8;23.134328358208954
13575;146.2;22.73972602739726
13576;157.9;28.947368421052634
13577;186.9;34.67336683417086
13578;117.9;21.656050955414013
13579;57.3;15.348837209302326
13580;42.1;3.3333333333333335
13581;192.9;26.08695652173913
13582;426.7;16.589861751152075
13583;280.7;26.011560693641616
13584;166.7;34.090909090909086
13585;65.8;15.976331360946746
13586;129.1;28.289473684210524
13587;153.4;27.659574468085108
13588;154.7;16.818181818181817
13589;145.3;14.196372732958098
13590;49.1;13.656387665198238
13591;240.0;22.727272727272727
13592;94.2;21.72043010752688
13593;185.9;24.193548387096776
13594;148.6;21.746293245469523
13595;158.9;16.845878136200717
13596;920.0;20.27027027027027
13597;162.5;20.14388489208633
13598;97.0;15.65217391304348
13599;92.9;51.13636363636363
13600;396.7;24.102564102564102
13601;81.8;19.523809523809526
13602;62.1;14.497041420118343
13603;168.7;27.27272727272727
13604;284.3;24.532453245324533
13605;190.0;21.105527638190953
13606;126.5;22.602739726027394
13607;136.7;13.861386138613863
13608;164.0;22.494887525562373
13609;113.6;12.574850299401197
13610;106.3;15.994020926756352
13611;137.5;24.096385542168676
13612;162.5;15.789473684210526
13613;72.4;15.267175572519085
13614;218.8;23.190546528803544
13615;132.2;19.45525291828794
13616;133.3;18.556701030927837
13617;129.2;32.6530612244898
13618;155.3;15.210355987055015
13619;103.3;23.766816143497756
13620;326.2;26.813880126182966
13621;66.7;18.38235294117647
13622;59.6;23.076923076923077
13623;113.3;17.293233082706767
13624;248.1;18.19645732689211
13625;101.6;27.604166666666668
13626;36.6;35.0
13627;313.5;19.936708860759495
13628;149.3;19.22739244951712
13629;85.2;14.510166358595194
13630;117.9;14.690721649484537
13631;125.0;32.22222222222222
13632;118.6;9.00900900900901
13633;27.8;32.35294117647059
13634;168.1;15.151515151515152
13635;223.9;15.43859649122807
13636;184.9;27.727272727272727
13637;100.0;38.297872340425535
13638;127.8;20.4
13639;218.2;22.75449101796407
13640;75.5;11.188811188811188
13641;98.3;16.8
13642;127.1;22.17898832684825
13643;92.0;16.900093370681606
13644;100.3;18.12297734627832
13645;85.7;20.535714285714285
13646;200.0;15.527950310559005
13647;216.7;22.692307692307693
13648;137.5;13.829787234042554
13649;155.7;19.863013698630137
13650;139.4;29.494949494949495
13651;202.4;16.012084592145015
13652;76.0;17.328519855595665
13653;178.0;22.633744855967077
13654;132.7;15.103338632750399
13655;253.3;24.798387096774192
13656;292.3;15.52511415525114
13657;67.4;15.234375
13658;174.0;15.124153498871332
13659;119.9;19.035907525823905
13660;226.5;14.705882352941178
13661;104.2;16.41509433962264
13662;225.2;21.428571428571427
13663;141.3;12.535612535612536
13664;181.7;22.818791946308725
13665;97.9;20.327421555252386
13666;188.0;28.87323943661972
13667;141.9;26.548672566371685
13668;227.6;19.57547169811321
13669;100.0;14.714714714714713
13670;95.8;29.850746268656714
13671;108.7;16.095617529880478
13672;118.9;23.772609819121445
13673;117.2;17.914438502673796
13674;190.0;21.888412017167383
13675;226.2;15.625
13676;79.2;22.70408163265306
13677;195.0;27.22772277227723
13678;116.7;17.5
13679;50.8;28.125
13680;138.3;20.24866785079929
13681;42.6;18.103448275862068
13682;202.1;18.867924528301888
13683;97.3;20.73170731707317
13684;147.3;16.7420814479638
13685;149.0;23.717948717948715
13686;208.3;24.528301886792452
13687;58.4;20.47244094488189
13688;191.5;22.532894736842106
13689;67.2;16.49484536082474
13690;96.8;9.226190476190476
13691;181.3;17.038539553752535
13692;153.2;18.13186813186813
13693;120.6;17.67676767676768
13694;55.2;11.71875
13695;177.8;16.666666666666664
13696;109.8;24.568965517241377
13697;67.6;22.62773722627737
13698;127.8;15.5893536121673
13699;153.9;16.536964980544745
13700;128.5;20.715350223546945
13701;260.0;25.0
13702;269.0;26.291079812206576
13703;209.5;28.04878048780488
13704;238.9;15.691489361702127
13705;312.3;23.010752688172044
13706;99.4;24.22680412371134
13707;133.9;12.31527093596059
13708;59.4;18.095238095238095
13709;146.9;15.966386554621847
13710;178.0;19.3717277486911
13711;170.4;15.346534653465346
13712;79.5;20.666666666666668
13713;157.1;18.181818181818183
13714;133.3;28.749999999999996
13715;86.8;24.074074074074073
13716;56.6;19.241192411924118
13717;104.7;16.23246492985972
13718;193.4;26.5625
13719;118.2;23.214285714285715
13720;508.3;27.358490566037734
13721;180.6;22.87308228730823
13722;183.3;13.793103448275861
13723;116.0;15.254237288135593
13724;207.1;11.409395973154362
13725;247.7;17.824967824967825
13726;128.3;16.878980891719745
13727;143.7;18.272425249169437
13728;85.8;23.29192546583851
13729;110.6;16.91884456671252
13730;95.2;16.159250585480095
13731;154.8;15.418502202643172
13732;156.7;21.794871794871796
13733;192.7;26.953125
13734;167.4;19.284294234592444
13735;278.6;18.666666666666668
13736;100.0;11.854103343465045
13737;185.1;14.354066985645932
13738;92.7;15.119196988707653
13739;88.0;18.055555555555554
13740;190.9;18.14516129032258
13741;171.1;14.621409921671018
13742;163.3;28.92561983471074
13743;60.8;17.110266159695815
13744;124.4;19.875776397515526
13745;169.2;16.69085631349782
13746;40.5;19.043062200956935
13747;99.9;23.162845385067605
13748;99.0;22.895622895622896
13749;116.3;12.418300653594772
13750;66.9;18.22714681440443
13751;185.2;33.33333333333333
13752;61.9;18.31480397893505
13753;68.4;22.5
13754;77.1;16.21160409556314
13755;102.7;13.543599257884972
13756;88.3;21.25748502994012
13757;71.1;23.051948051948052
13758;78.1;23.645784267545924
13759;59.9;19.94408201304753
13760;83.3;25.572519083969464
13761;103.1;24.938224672115567
13762;122.0;20.440251572327046
13763;147.4;18.476357267950963
13764;50.1;19.40133037694013
13765;90.7;13.427377220480668
13766;112.3;30.337078651685395
13767;94.6;15.658914728682172
13768;50.8;18.58974358974359
13769;155.2;20.10443864229765
13770;121.2;21.45813435211716
13771;195.1;26.003824091778206
13772;81.0;23.430962343096233
13773;57.8;16.772823779193207
13774;125.2;22.141014617368874
13775;67.6;18.53932584269663
13776;345.5;20.35928143712575
13777;165.5;29.130434782608695
13778;126.2;17.289719626168225
13779;121.6;33.33333333333333
13780;81.4;20.73170731707317
13781;85.6;17.60299625468165
13782;139.1;17.28813559322034
13783;95.6;27.77777777777778
13784;65.6;21.0
13785;247.8;22.981366459627328
13786;50.2;16.78520625889047
13787;257.7;25.358851674641148
13788;108.1;16.61764705882353
13789;165.3;24.836601307189543
13790;41.2;17.33668341708543
13791;152.2;25.0
13792;85.9;17.675544794188863
13793;89.2;23.901581722319857
13794;156.3;28.673835125448026
13795;53.7;18.559556786703602
13796;93.5;37.62376237623762
13797;57.0;19.648219648219648
13798;55.9;21.56448202959831
13799;94.6;16.153846153846153
13800;73.2;23.076923076923077
13801;97.5;18.665276329509904
13802;48.4;21.06508875739645
13803;57.8;18.610129564193166
13804;122.8;23.626373626373624
13805;145.6;27.10843373493976
13806;116.4;15.98639455782313
13807;158.5;12.941176470588237
13808;189.7;21.052631578947366
13809;96.8;19.186046511627907
13810;63.4;17.371323529411764
13811;84.7;26.869158878504674
13812;125.0;33.33333333333333
13813;94.9;23.963133640552993
13814;96.2;30.0
13815;125.0;18.52540272614622
13816;128.0;22.641509433962266
13817;99.6;19.77834612105712
13818;47.5;19.011406844106464
13819;98.5;15.162454873646208
13820;48.8;16.439688715953306
13821;66.4;13.83399209486166
13822;57.6;15.617529880478088
13823;69.4;10.294117647058822
13824;50.6;17.98143851508121
13825;168.8;19.795221843003414
13826;78.1;18.650421743205246
13827;79.9;29.906542056074763
13828;62.9;22.473867595818817
13829;54.5;17.894736842105264
13830;106.0;32.18390804597701
13831;80.0;18.75
13832;173.6;29.887218045112785
13833;360.0;34.090909090909086
13834;101.7;20.92267706302794
13835;37.2;21.852731591448933
13836;129.6;22.163588390501317
13837;109.9;23.05699481865285
13838;37.6;18.01801801801802
13839;51.1;16.853932584269664
13840;43.5;18.036529680365295
13841;55.1;15.598290598290598
13842;63.1;20.62043795620438
13843;117.7;18.702290076335878
13844;77.5;30.18867924528302
13845;120.7;16.216216216216218
13846;62.3;19.475446428571427
13847;132.7;20.833333333333336
13848;49.5;22.395833333333336
13849;202.7;20.418848167539267
13850;79.5;18.969072164948454
13851;88.7;27.288780222765553
13852;85.9;20.591341077085534
13853;129.4;25.630676084762865
13854;231.0;27.611940298507463
13855;142.9;20.792079207920793
13856;177.4;23.239436619718308
13857;172.2;19.478798586572438
13858;101.9;32.72727272727273
13859;53.7;19.373776908023483
13860;91.2;14.920948616600791
13861;205.4;25.073457394711067
13862;79.0;20.441988950276244
13863;89.1;18.65817322511045
13864;86.5;16.88411358403684
13865;86.1;18.900555898702905
13866;75.9;14.855072463768115
13867;143.0;25.837320574162682
13868;80.7;15.64245810055866
13869;74.4;20.59880239520958
13870;136.0;22.517482517482517
13871;184.3;16.189697465249388
13872;68.2;18.47953216374269
13873;168.8;25.209402864090784
13874;156.3;28.990228013029316
13875;59.7;22.11764705882353
13876;42.3;16.716417910447763
13877;142.4;28.421052631578945
13878;82.9;19.565217391304348
13879;80.1;22.749691738594326
13880;114.0;24.043715846994534
13881;64.9;23.372287145242073
13882;107.3;17.543859649122805
13883;79.7;18.333333333333332
13884;77.6;20.943952802359885
13885;83.1;20.64516129032258
13886;100.0;17.1875
13887;121.7;18.181818181818183
13888;102.6;23.9010989010989
13889;34.9;21.639344262295083
13890;51.4;13.752913752913754
13891;115.1;28.021706956092746
13892;73.3;26.73469387755102
13893;48.3;19.105846388995033
13894;70.1;22.15764620414094
13895;54.8;21.25984251968504
13896;81.9;15.536007156701952
13897;171.4;28.225806451612907
13898;42.0;15.612648221343871
13899;65.8;15.828898087916421
13900;53.2;24.401913875598087
13901;96.0;21.657250470809792
13902;77.5;18.098159509202453
13903;134.4;16.680429397192402
13904;69.9;14.869888475836431
13905;48.5;17.67337807606264
13906;69.2;20.70957095709571
13907;112.1;22.596153846153847
13908;46.6;18.96551724137931
13909;80.3;27.38944365192582
13910;81.7;24.4640605296343
13911;94.1;16.660976442471835
13912;168.2;22.137404580152673
13913;119.1;22.839506172839506
13914;55.6;18.947368421052634
13915;38.6;13.690476190476192
13916;116.8;20.815450643776824
13917;141.0;25.125628140703515
13918;70.5;23.24386065105654
13919;89.5;17.582417582417584
13920;122.7;22.35294117647059
13921;40.2;16.862745098039216
13922;129.8;22.43797195253506
13923;193.0;24.897959183673468
13924;74.8;17.43027888446215
13925;30.9;16.516516516516518
13926;98.7;20.73170731707317
13927;60.3;23.200000000000003
13928;406.5;18.7192118226601
13929;162.1;20.689655172413794
13930;139.1;21.52777777777778
13931;75.9;20.717131474103585
13932;120.4;24.970414201183434
13933;53.7;20.71290944123314
13934;70.2;15.924588848776574
13935;211.8;28.72444011684518
13936;132.4;22.435897435897438
13937;99.8;17.25663716814159
13938;86.3;14.516129032258066
13939;59.9;13.660245183887914
13940;122.4;21.311475409836063
13941;92.5;20.454545454545457
13942;99.4;28.264840182648403
13943;45.3;18.666666666666668
13944;50.6;18.514007308160778
13945;44.1;22.790697674418606
13946;83.4;23.195876288659793
13947;109.4;26.6146553426822
13948;154.8;16.34146341463415
13949;62.2;17.66871165644172
13950;62.7;19.40928270042194
13951;85.2;24.875621890547265
13952;146.2;32.16578549848943
13953;73.3;22.058823529411764
13954;33.1;13.366834170854272
13955;203.4;25.31969309462916
13956;61.2;16.615853658536587
13957;128.5;13.076923076923078
13958;126.0;18.203309692671397
13959;78.4;23.236514522821576
13960;91.9;24.271844660194176
13961;48.9;18.24953445065177
13962;63.8;18.46462619167085
13963;147.5;21.956252579446968
13964;115.3;24.639580602883353
13965;48.7;24.277456647398843
13966;60.5;20.63953488372093
13967;96.7;27.133269415148607
13968;90.0;18.82640586797066
13969;78.9;8.298647242455775
13970;64.9;20.72072072072072
13971;52.7;20.348837209302324
13972;45.0;18.876941457586618
13973;55.4;18.67469879518072
13974;50.7;17.647058823529413
13975;96.0;20.556227327690447
13976;76.2;13.495575221238937
13977;72.6;23.366243535496004
13978;138.1;22.3463687150838
13979;49.9;20.747800586510266
13980;130.6;18.954248366013072
13981;90.4;20.572916666666664
13982;119.2;16.129032258064516
13983;56.3;19.441210710128058
13984;56.3;19.986850756081527
13985;39.4;17.748091603053435
13986;50.2;20.99236641221374
13987;84.8;22.131147540983605
13988;51.8;18.89763779527559
13989;89.3;22.36024844720497
13990;121.6;20.62780269058296
13991;42.1;18.91058581706064
13992;98.3;12.121212121212121
13993;185.7;19.46107784431138
13994;116.8;23.579545454545457
13995;78.3;20.822239494617076
13996;106.1;17.857142857142858
13997;59.9;17.79483600837404
13998;51.3;21.026282853566958
13999;48.4;15.09433962264151
14000;89.1;23.063809059912323
14001;58.4;16.858375269590223
14002;125.0;23.333333333333332
14003;118.6;21.791044776119403
14004;93.4;23.96259497369959
14005;71.3;15.606060606060607
14006;44.5;22.57617728531856
14007;81.6;15.485312899106003
14008;55.1;26.041666666666668
14009;190.5;22.89156626506024
14010;70.9;20.423412204234122
14011;214.4;25.96685082872928
14012;42.9;13.90625
14013;70.8;19.81566820276498
14014;119.5;26.785714285714285
14015;84.3;27.852817885421516
14016;183.9;19.314641744548286
14017;76.3;15.268307144974798
14018;38.0;14.115898959881129
14019;54.5;19.478527607361965
14020;50.9;12.198391420911529
14021;97.4;18.156424581005588
14022;66.6;15.207972270363951
14023;333.3;8.823529411764707
14024;104.7;17.443868739205527
14025;44.8;16.9811320754717
14026;60.2;17.63803680981595
14027;51.2;13.835125448028673
14028;43.2;14.328358208955224
14029;52.7;13.67837338262477
14030;46.2;15.410199556541022
14031;56.8;14.399999999999999
14032;44.1;11.270983213429256
14033;143.2;35.22727272727273
14034;67.5;15.935706084959817
14035;97.0;34.33734939759036
14036;49.2;15.221238938053098
14037;45.0;17.565485362095533
14038;55.9;15.318744053282588
14039;55.5;16.509926854754443
14040;700.0;11.76470588235294
14041;73.7;15.615615615615615
14042;65.3;19.212962962962962
14043;98.5;16.280068728522338
14044;77.1;15.828402366863905
14045;112.5;22.22222222222222
14046;70.7;13.479623824451412
14047;30.1;12.698412698412698
14048;83.7;22.075637642919965
14049;423.1;19.672131147540984
14050;74.1;19.19191919191919
14051;57.1;18.19645732689211
14052;37.8;13.381742738589212
14053;62.4;23.404255319148938
14054;139.0;36.223616657159155
14055;47.5;16.69626998223801
14056;48.7;18.269230769230766
14057;43.0;13.924050632911392
14058;121.5;13.615023474178404
14059;66.9;18.30985915492958
14060;63.2;19.362745098039216
14061;87.7;18.514588859416445
14062;76.3;16.971947194719473
14063;62.4;12.903225806451612
14064;53.5;17.42857142857143
14065;147.1;33.33333333333333
14066;114.2;28.174603174603174
14067;39.5;17.26872246696035
14068;98.0;27.033218785796105
14069;68.4;31.818181818181817
14070;41.5;17.194805194805195
14071;59.3;12.814645308924485
14072;91.8;23.859649122807017
14073;56.0;17.353846153846153
14074;59.1;18.28761429758936
14075;50.0;23.140495867768596
14076;41.4;22.401614530776992
14077;83.8;23.743718592964825
14078;55.5;16.266666666666666
14079;98.2;11.725067385444744
14080;92.8;8.98876404494382
14081;64.6;18.437025796661608
14082;258.7;13.750000000000002
14083;80.9;16.666666666666664
14084;54.8;20.272479564032697
14085;64.6;18.059071729957807
14086;41.2;12.608695652173912
14087;56.7;14.285714285714285
14088;60.5;15.0
14089;47.8;16.11253196930946
14090;57.7;14.19753086419753
14091;38.8;12.36749116607774
14092;90.5;17.5715695952616
14093;44.4;10.820895522388058
14094;75.5;21.50537634408602
14095;48.1;13.357798165137616
14096;88.0;23.64864864864865
14097;111.3;15.126050420168067
14098;52.0;14.699792960662524
14099;100.0;15.151515151515152
14100;76.1;16.428571428571427
14101;58.8;15.135135135135137
14102;107.1;20.134638922888616
14103;46.7;14.699231117141565
14104;43.5;13.422818791946309
14105;58.5;17.647058823529413
14106;45.2;9.612817089452603
14107;54.7;14.14790996784566
14108;48.1;13.136729222520108
14109;138.1;14.682539682539684
14110;55.5;13.43115124153499
14111;58.0;17.954220314735338
14112;49.5;19.148936170212767
14113;65.0;20.462962962962962
14114;177.8;16.49484536082474
14115;75.3;24.28785607196402
14116;79.7;18.619246861924683
14117;77.8;21.97842384348144
14118;501.8;25.688073394495415
14119;124.2;22.5201072386059
14120;50.1;12.815126050420167
14121;59.1;12.325581395348838
14122;137.5;7.142857142857142
14123;57.7;13.970588235294118
14124;67.8;18.326693227091635
14125;55.9;20.73170731707317
14126;71.0;19.192634560906516
14127;94.2;35.52346570397112
14128;127.8;13.768115942028986
14129;172.3;22.530864197530864
14130;93.4;37.90613718411552
14131;86.3;20.905923344947734
14132;79.7;19.269340974212035
14133;277.8;25.555555555555554
14134;77.9;20.229885057471265
14135;70.6;17.36842105263158
14136;46.8;17.012448132780083
14137;46.9;12.852664576802509
14138;61.2;10.344827586206897
14139;76.5;18.807060255629946
14140;54.0;17.16500553709856
14141;61.7;16.71866397504129
14142;31.6;19.41309255079007
14143;76.3;16.1231884057971
14144;45.2;18.43137254901961
14145;53.0;15.12770137524558
14146;59.2;16.357250376317108
14147;78.1;17.8256611165524
14148;79.4;15.040444893832152
14149;71.9;11.05359716944044
14150;48.0;14.320096269554753
14151;66.2;12.386706948640484
14152;163.6;17.419354838709676
14153;88.7;17.1225937183384
14154;58.0;14.519056261343014
14155;99.4;18.923933209647494
14156;67.8;13.963302752293577
14157;45.3;15.40880503144654
14158;58.1;19.365954514128187
14159;67.4;19.33884297520661
14160;59.3;11.123853211009175
14161;77.6;24.154589371980677
14162;38.5;8.865248226950355
14163;61.3;20.364741641337385
14164;74.3;9.982665443050882
14165;95.1;22.11803640375069
14166;79.0;19.402985074626866
14167;46.9;15.5011655011655
14168;61.7;10.344827586206897
14169;63.8;17.23122238586156
14170;75.3;11.498771498771498
14171;53.5;22.174226061915046
14172;233.3;31.428571428571427
14173;55.1;16.428978893325727
14174;70.6;15.151515151515152
14175;62.0;15.937072503419971
14176;64.6;14.718352513628105
14177;43.9;15.845070422535212
14178;39.5;21.23995407577497
14179;69.1;14.868056750457539
14180;92.6;25.78397212543554
14181;75.2;13.223140495867769
14182;104.2;24.86992715920916
14183;83.2;17.29403409090909
14184;67.4;13.884297520661157
14185;52.1;40.400000000000006
14186;63.6;17.557251908396946
14187;16.1;10.625844214317876
14188;64.4;16.75
14189;86.7;11.92468619246862
14190;41.5;16.826411075612356
14191;84.9;15.030674846625766
14192;85.4;19.37457511896669
14193;73.7;17.559055118110237
14194;54.8;30.07246376811594
14195;151.5;12.804878048780488
14196;41.6;16.464757709251103
14197;56.0;13.797814207650273
14198;148.5;17.829457364341085
14199;141.9;13.157894736842104
14200;55.7;18.9873417721519
14201;51.2;16.73469387755102
14202;33.6;9.523809523809524
14203;53.8;6.584992343032159
14204;51.8;16.477272727272727
